"id","name","geom"
346,"mahalle","0101000020E61000000E38013C58904140E4BD6A65C2B34440"
347,"Karadiğin","0101000020E610000010AE80423D8B41405FFA4D1718B44440"
348,"Çit","0101000020E6100000C166CA98CC6D4140CF4D9B711AAC4440"
349,"Örencik","0101000020E6100000C53C2B69C59941404648388831CA4440"
350,"Çatak","0101000020E61000004DC2E0F5F49F41409044D4E9E5CD4440"
351,"Sirkoğlu","0101000020E6100000837C1A4174AF4140FF9B72E0302A4440"
352,"Aşağı","0101000020E6100000AB09FDA7769D414087AEFA12E01A4440"
353,"Akyar","0101000020E6100000ACE122F774B34140E7F6370DF6294440"
354,"Rıçvan","0101000020E6100000F5E27ACA208641404DC4B6A0524C4440"
355,"Karşı","0101000020E61000008478C9A42B954140C162C3899E2B4440"
