"id","name","geom"
313,"Gölhisar","0101000020E6100000A4422BE6D6823D4077C2A6295D934240"
314,"Altınyayla","0101000020E610000045F30016F98B3D40F97B73C9827F4240"
315,"Elmalı","0101000020E61000001C61ACCA19EB3D407B88A130835E4240"
316,"Finike","0101000020E6100000002E122400253E4055F0259EFD264240"
317,"Derik","0101000020E61000005F8C92A17422444005E67C0CB1AE4240"
318,"Mazıdağı","0101000020E61000008364A659453E44406A1899DB18BD4240"
319,"Savur","0101000020E61000008A26AB7D957144404F99F628B7C44240"
320,"Aydıncık","0101000020E6100000CA8D7D2480A4414037209D15AC104440"
321,"Sarıkaya","0101000020E6100000EC2983B410B041402450B3F62DBF4340"
322,"Çandır","0101000020E6100000121CF22AC6C14140C0B91A344F9F4340"
323,"Çayıralan","0101000020E6100000E8ECAEFDAED2414075D080D5ECA64340"
324,"Şefaatli","0101000020E6100000DA30540FE26041401CDC8C8983BF4340"
325,"Çiçekdağı","0101000020E61000003CC90C0A39354140493EC0A442CD4340"
326,"Boztepe","0101000020E610000004763579CA214140484F9143C4A24340"
327,"Akpınar","0101000020E6100000861BF0F961FB40401BD24D0757B94340"
328,"Yenifakılı","0101000020E6100000D4D74EEF3D8041403A6865B1039B4340"
329,"Felahiye","0101000020E6100000831EC594A3C841403929CC7B9C8B4340"
330,"Özvatan","0101000020E6100000BFCB56A87FD941405226DAFA8E8D4340"
331,"Akkışla","0101000020E6100000B6F81400E31542408E14DBEE2F804340"
332,"Bünyan","0101000020E61000002EFB1AEEC8ED4140ACF7C033466C4340"
333,"Sarız","0101000020E6100000D39FA28F9E3F424034E7CF6D783D4340"
334,"Tufanbeyli","0101000020E61000000BD462F0301C424091DA1F8370214340"
335,"Andırın","0101000020E61000008C56A4784B2D42407E69F6E571C94240"
336,"Altunhisar","0101000020E6100000F323D97E8D2F4140F364EDA5DFFF4240"
337,"Emirgazi","0101000020E610000006BD378600EB4040456A357FA7F34240"
338,"Çamardı","0101000020E610000073052516427E414049BA66F2CDEA4240"
339,"Çiftlik","0101000020E61000003A5D71CC0D3E41408B9EA57565164340"
340,"Ağaçören","0101000020E61000008D3CB59F31F54040B812CB773A6F4340"
341,"Eskil","0101000020E6100000B0045262D7B44040829B7BFE6A334340"
342,"Sarıyahşi","0101000020E610000041C8C38C3AEC4040DF196D55127E4340"
343,"Talas","0101000020E610000059FB3BDBA3C6414016832CB06C584340"
344,"Gazipaşa","0101000020E6100000D0A1670EA4284040B63AEFB556224240"
345,"İbradı","0101000020E6100000A1551CBDD0983F40E2C391AC688C4240"
346,"Serik","0101000020E6100000F45377C0D01A3F4007DFEAEF5B754240"
347,"Akören","0101000020E6100000A7FD20DCAE2F4040FB84FDE8E5B94240"
348,"Altınekin","0101000020E610000027B6CC33406F4040692D16D055274340"
349,"Cihanbeyli","0101000020E6100000ABE80FCD3C7640404FF344C659544340"
350,"Sultandağı","0101000020E6100000198EE733A03A3F402BF63C2421444340"
351,"Çay","0101000020E6100000106CA68CC9063F4093D96A20A74B4340"
352,"Bolvadin","0101000020E6100000D5E8D500A50B3F40CBA20B45155B4340"
353,"Çobanlar","0101000020E6100000BB1578DD11C83E40C0EAC891CE594340"
354,"İscehisar","0101000020E6100000BCBD5AA43FC03E40F6AD7BD0586E4340"
355,"Bayat","0101000020E610000066F6798CF2EC3E40F9F4D896017E4340"
356,"Çifteler","0101000020E6100000DB1E189BB1093F40EEE2474618B04340"
357,"Mahmudiye","0101000020E6100000FBA01D26D0FC3E40539B937252BF4340"
358,"Seyitgazi","0101000020E6100000E2EA5B412EB23E402EF36789DFB84340"
359,"İhsaniye","0101000020E610000076734C71B06A3E4066A9503816844340"
360,"Başmakçı","0101000020E61000000B3554D680023E402A28FB9DDCF24240"
361,"Dazkırı","0101000020E610000035DBCB6C46DC3D4072D6F1A9ADF54240"
